document_id,superficie_util,zona_termica,tipo_inmueble,calef_proyec_kwh,acs_proyec_kwh,u_norm_muro_principal,u_norm_muro_secundario,u_norm_techo_principal,u_norm_techo_secundario,log_calef_proyec_kwh,log_acs_proyec_kwh,cluster_hdbscan,cluster_probability,cluster_is_noise
f009492024,38.1,d,depto,940.6,1584.1,1.9,1.9,0.47,0.47,6.847580555946067,7.368402775803847,25,0.9429436598561154,False
9913fa2018,48.3,d,depto,7873.2,2433.7,1.9,1.9,0.47,0.47,8.971346871231907,7.797578824641121,25,1.0,False
dd962c2025,48.0,d,depto,4059.3,2927.8,1.9,1.9,0.47,0.47,8.309012141491543,7.982348061806027,25,1.0,False
d0048e2019,40.6,d,depto,721.1,3826.1,1.9,1.9,0.47,0.47,6.582163633457136,8.249862615212354,25,0.34184850235678077,False
5af83d2025,58.3,d,depto,1888.0,2809.9,1.9,1.9,0.47,0.47,7.543802867501509,7.9412599957451055,25,0.8605597544511279,False
2c6d6d2025,68.1,d,depto,3282.6,0.0,1.9,1.9,0.47,0.47,8.096695660474111,0.0,12,0.5661019621853635,False
bc75e22024,48.6,d,depto,3716.5,2447.5,1.9,1.9,0.47,0.47,8.220806678334311,7.803230871142372,25,1.0,False
8687772026,48.7,e,casa_aislada,12438.4,2735.5,1.7,1.7,0.38,0.38,9.42862413361874,7.914435010583973,14,1.0,False
a546f32024,26.0,d,depto,2417.7,2194.9,1.9,1.9,0.47,0.47,7.790985484729801,7.694347264251946,25,0.6325292192659362,False
0a87d32019,48.4,d,depto,193.1,1684.5,1.9,1.9,0.47,0.47,5.268373490174964,7.4298175346741155,25,0.4086407985863164,False
c080a42024,66.4,e,casa_aislada,7862.6,3448.0,1.7,1.7,0.38,0.38,8.969999795833452,8.145839612936841,14,0.13708284040619503,False
1ed5722023,43.9,f,casa_aislada,6459.1,2619.9,1.6,1.6,0.33,0.33,8.773400076532997,7.871273049218974,20,1.0,False
57dbb72020,38.0,g,depto,1025.9,2406.5,1.6,1.6,0.33,0.33,6.934299834204249,7.786344143672281,29,0.3321813342426968,False
ab7f002023,54.0,c,depto,1144.4,2838.6,3.0,3.0,0.6,0.6,7.043509199959757,7.951418476165231,9,1.0,False
7137a72023,48.2,d,casa_aislada,15586.6,2429.1,3.0,3.0,0.6,0.6,9.654231005364666,7.795687687751237,-1,0.0,True
75e6572024,57.8,d,depto,789.0,2790.9,1.9,1.9,0.47,0.47,6.672032945461067,7.934477646621922,25,0.5711305211818662,False
6455a42023,66.8,d,casa_pareada,7926.7,3101.5,1.9,1.9,0.47,0.47,8.978118234728766,8.039963517078762,27,0.6579041046094567,False
9ed1592021,46.1,d,casa_pareada,3435.7,2347.6,1.9,1.9,0.47,0.47,8.142266987616905,7.761574684930981,27,1.0,False
e865b42022,46.3,f,casa_pareada,6940.4,2733.4,1.6,1.6,0.33,0.33,8.845258762262898,7.913667312361326,16,0.42956591614560913,False
75cc9a2026,31.9,d,depto,1088.6,1364.8,1.9,1.9,0.47,0.47,6.993565935395248,7.219495616526989,25,1.0,False
9b5b1e2025,48.7,g,casa_aislada,17470.1,2939.8,1.1,1.1,0.28,0.28,9.768303366228883,7.986436932161368,24,0.5780845778299072,False
8b447d2025,47.0,d,casa_pareada,6767.3,2381.7,1.7,1.7,0.38,0.38,8.820005226544815,7.775989577440603,31,0.11173849007714322,False
69c7fd2025,48.6,d,casa_pareada,7273.3,2445.5,1.9,1.9,0.47,0.47,8.892102867478988,7.802413710729178,27,1.0,False
b1b25a2018,53.4,a,depto,269.8,1331.9,4.0,4.0,0.84,0.84,5.60138054103812,7.195112298609972,4,0.33623762031924065,False
3307892020,58.4,f,casa_pareada,13035.7,3267.9,1.7,1.7,0.38,0.38,9.475523735969002,8.0922088158617,15,0.033692391924446986,False
ca95202021,45.2,d,casa_pareada,3568.9,2308.7,1.0,1.0,0.0,0.0,8.180292863176883,7.744872924952113,7,0.13190624023530576,False
ed55932026,47.7,f,casa_aislada,18088.3,2798.8,1.7,1.7,0.38,0.38,9.803075882228825,7.937303265040725,19,1.0,False
ce1aaf2026,48.1,e,casa_aislada,11706.6,2707.4,1.7,1.7,0.38,0.38,9.367993482554423,7.90411333361149,14,1.0,False
7a9f7b2025,92.3,d,depto,914.0,3028.3,1.9,1.9,0.47,0.47,6.818924065275521,8.016086848711158,25,0.20237084098010027,False
1e84322025,29.1,d,depto,2497.9,1696.2,1.9,1.9,0.47,0.47,7.823605914027888,7.43673511332817,25,0.9690155003235402,False
0828d82022,47.1,c,depto,1372.9,2556.4,3.0,3.0,0.6,0.6,7.225408689929902,7.846746396377068,9,0.8171661532484457,False
6bf3df2024,48.3,f,casa_pareada,14009.7,2829.2,1.7,1.7,0.38,0.38,9.547576602394084,7.948102659518271,15,0.07177959951080155,False
0b9d762024,57.0,e,casa_pareada,4504.8,3082.9,1.7,1.7,0.38,0.38,8.413120734743043,8.033950308735974,11,0.2760453745803454,False
da6d812023,79.1,a,depto,0.0,4015.5,4.0,4.0,0.84,0.84,0.0,8.298166155613867,5,0.12042466386033027,False
7dad932025,49.5,d,casa_pareada,6310.7,2482.0,1.9,1.9,0.47,0.47,8.750160332879084,7.817222785508166,27,1.0,False
e6e0872023,47.0,d,casa_pareada,5092.6,2381.7,1.7,1.7,0.38,0.38,8.535740128702816,7.775989577440603,31,0.7116497540649408,False
d1e02c2023,49.6,g,casa_aislada,10665.1,2984.0,1.6,1.6,0.33,0.33,9.274825766702572,8.001355025826703,23,1.0,False
f605752022,72.6,d,casa_pareada,3055.7,1091.2,1.7,1.7,0.38,0.38,8.02509118164835,6.9959492897180535,30,1.0,False
2fba062026,49.5,f,depto,2418.5,2883.8,1.7,1.7,0.38,0.38,7.791316186233373,7.967210852449053,21,0.884319394079141,False
ba3d152025,48.0,e,depto,1584.2,2704.3,1.7,1.7,0.38,0.38,7.36846586131628,7.902968090861125,13,0.9461662410043862,False
21bcd32023,29.5,d,depto,1444.7,1443.7,1.9,1.9,0.47,0.47,7.276348912314397,7.275656966535336,25,0.968102363247177,False
c1af602022,56.1,e,depto,1406.4,2743.1,1.7,1.7,0.38,0.38,7.249499309532449,7.917208431330429,13,0.6551799717676636,False
9450b42020,29.5,g,depto,1484.0,1941.9,1.6,1.6,0.33,0.33,7.3031700512368,7.571936981249067,29,0.28079275678792737,False
c9e0052023,31.0,d,depto,6964.4,1895.1,1.9,1.9,0.47,0.47,8.848710314572045,7.5475544240401575,25,0.4460984337477053,False
d015c32022,43.5,f,casa_pareada,2022.4,2601.2,1.7,1.7,0.38,0.38,7.61253454377179,7.864112520069376,15,0.01797610317270101,False
006ac02026,47.0,d,casa_pareada,4424.4,2381.7,1.9,1.9,0.47,0.47,8.39511594883683,7.775989577440603,27,1.0,False
aa106e2025,28.0,d,depto,943.2,0.0,1.9,1.9,0.47,0.47,6.850338008112186,0.0,12,1.0,False
1bc3562019,48.8,f,casa_aislada,4554.8,2852.5,1.6,1.6,0.33,0.33,8.424156425447244,7.956301589976762,20,0.9485948680036023,False
3fd6092023,29.0,d,depto,3426.0,1931.9,1.9,1.9,0.47,0.47,8.139440521874608,7.566776744812707,25,0.9568779444707066,False
182a482020,46.2,f,casa_pareada,9696.5,2729.7,1.7,1.7,0.38,0.38,9.179623399314123,7.912313265567924,15,1.0,False
9720fc2023,47.4,a,depto,816.3,2284.5,4.0,4.0,0.84,0.84,6.706006224522084,7.734340097771799,4,0.5941812709987081,False
ee8ae32025,56.9,g,casa_pareada,15354.5,3313.7,1.1,1.1,0.28,0.28,9.639228995027935,8.106122400787239,-1,0.0,True
98caf22022,62.5,d,casa_pareada,11862.8,2956.0,1.7,1.7,0.38,0.38,9.381247025954838,7.9919305198524775,-1,0.0,True
e431992025,53.2,d,casa_pareada,6472.0,2623.2,1.9,1.9,0.47,0.47,8.77539495854551,7.872531366671615,27,1.0,False
711a862026,49.4,d,depto,1263.6,2475.3,1.9,1.9,0.47,0.47,7.142511145624513,7.814520789631221,25,1.0,False
312bbf2021,44.3,e,casa_pareada,9404.7,2535.2,1.7,1.7,0.38,0.38,9.14907116746095,7.838422176800799,11,1.0,False
0cc1bb2024,50.3,g,casa_aislada,13355.9,3013.8,1.6,1.6,0.33,0.33,9.499788384237991,8.011288771969316,23,1.0,False
5368b72024,51.6,c,depto,948.3,2743.3,4.0,4.0,0.84,0.84,6.8557248708877525,7.9172813123158114,2,1.0,False
3cb4052024,55.0,d,depto,1966.5,2690.3,3.0,3.0,0.6,0.6,7.584518980291558,7.897779627233348,10,0.44243846574488493,False
73c8732021,51.6,d,casa_pareada,2242.6,540.5,1.7,1.7,0.38,0.38,7.715836997634182,6.294343066441045,30,1.0,False
6f1f262022,27.0,d,depto,0.0,1180.9,1.9,1.9,0.47,0.47,0.0,7.074878592018195,25,0.11732129676656053,False
df43932022,105.8,g,casa_aislada,11619.8,5007.6,1.1,1.1,0.28,0.28,9.360551874851904,8.518911713910201,24,0.03940960546183846,False
0367e32026,29.6,c,depto,76.8,1371.6,4.0,4.0,0.84,0.84,4.354141431184346,7.224462030474534,2,0.09973102458072386,False
3becbc2023,77.7,d,casa_aislada,13841.1,3440.7,1.9,1.9,0.47,0.47,9.535469951765252,8.143720814344247,18,0.7407611925847031,False
dab1052019,52.3,i,depto,11631.7,3524.5,0.6,0.6,0.25,0.25,9.361575376779685,8.167777549159096,0,0.9994395474246829,False
892ea82019,132.6,d,depto,779.7,4126.6,1.9,1.9,0.47,0.47,6.6601909531262455,8.325451403241559,25,0.11435573154304575,False
e875102022,30.9,d,depto,710.9,1683.7,1.9,1.9,0.47,0.47,6.5679374521098275,7.4293427853921585,25,1.0,False
3d90952021,48.3,e,casa_aislada,16674.8,2717.9,1.7,1.7,0.38,0.38,9.721713845645006,7.907982665728846,14,0.34840526075130845,False
3a07e02019,72.9,d,depto,291.2,0.0,1.9,1.9,0.47,0.47,5.677438499316599,0.0,12,0.5030741533157247,False
98fac92025,44.3,c,depto,68.8,2142.7,3.0,3.0,0.6,0.6,4.2456340097683265,7.67028858702709,9,0.2594347977298789,False
eee3472026,43.5,d,depto,1907.1,2016.2,1.9,1.9,0.47,0.47,7.553863261536296,7.60946569020257,25,0.9707826651880306,False
29ed3d2021,51.3,f,casa_aislada,16371.9,2962.4,1.7,1.7,0.38,0.38,9.703382808004644,7.994092536774634,19,1.0,False
6dbb922026,55.3,d,casa_aislada,7832.3,2701.8,1.9,1.9,0.47,0.47,8.966139156135938,7.90204355167802,18,0.3563252172628667,False
7a405a2024,48.3,d,depto,3288.7,2432.5,3.0,3.0,0.6,0.6,8.098551654191441,7.797085829273509,10,0.4910682747350707,False
60a8a72022,27.0,d,depto,0.2,1180.9,1.9,1.9,0.47,0.47,0.18232155679395462,7.074878592018195,25,0.11732129676656053,False
985b0e2022,46.1,e,casa_aislada,14479.0,2618.3,1.7,1.7,0.38,0.38,9.580523665939708,7.870662385484872,14,0.7292219549822805,False
9c46f72025,52.8,f,depto,2397.5,3029.5,1.7,1.7,0.38,0.38,7.782598820942119,8.01648290139134,21,0.9285038830184327,False
6240ec2025,53.3,c,depto,2337.7,2811.1,4.0,4.0,0.84,0.84,7.757350498418024,7.941686814175914,2,1.0,False
1405b02025,47.0,d,casa_pareada,4639.3,2381.7,1.7,1.7,0.38,0.38,8.44253429830266,7.775989577440603,31,1.0,False
4449722022,40.4,d,depto,2844.4,1663.0,1.9,1.9,0.47,0.47,7.953458934217067,7.416979621381154,25,0.818438729458432,False
5034b12019,50.5,d,depto,8143.5,2521.1,1.9,1.9,0.47,0.47,9.00509813179766,7.832847166809361,25,1.0,False
51cf1e2023,49.3,c,depto,1354.5,2647.7,3.0,3.0,0.6,0.6,7.21192566893872,7.881824232575647,9,0.9875304880894064,False
48fb1b2024,66.7,d,casa_pareada,6832.1,3098.2,1.9,1.9,0.47,0.47,8.829533729533926,8.038899292652731,27,0.6579041046094567,False
7787652023,29.6,d,depto,118.1,0.0,1.9,1.9,0.47,0.47,4.779963476361254,0.0,12,1.0,False
02faff2025,48.3,e,casa_aislada,11986.5,2717.9,1.7,1.7,0.38,0.38,9.391619719191693,7.907982665728846,14,1.0,False
0fa6002024,46.9,d,depto,2357.2,1874.0,1.9,1.9,0.47,0.47,7.765653895142573,7.536363938404511,25,0.9460817173435105,False
1d289f2023,48.8,d,depto,3414.3,2453.8,1.9,1.9,0.47,0.47,8.136020615877104,7.805800570514942,25,1.0,False
8b73b22020,79.6,d,casa_pareada,3313.7,977.5,1.7,1.7,0.38,0.38,8.106122400787239,6.886020786836131,30,1.0,False
6cd30e2023,81.7,d,casa_pareada,9382.4,3557.5,1.7,1.7,0.38,0.38,9.146697449670224,8.177094386739325,-1,0.0,True
2c3d152025,46.5,d,depto,3700.4,2362.5,1.7,1.7,0.38,0.38,8.216466405443647,7.767898850233291,26,1.0,False
7e6be92020,50.0,d,depto,6016.0,2502.6,1.9,1.9,0.47,0.47,8.702344075220351,7.825484975050546,25,1.0,False
265d2a2019,49.1,d,depto,2735.8,2464.3,1.7,1.7,0.38,0.38,7.914544633663395,7.810068782925432,26,0.9223106429898612,False
0014032025,57.8,e,depto,1466.7,3114.3,1.7,1.7,0.38,0.38,7.291451828617153,8.044080734770414,13,0.8204265790145431,False
46103e2020,77.8,d,casa_aislada,3889.5,950.0,1.7,1.7,0.38,0.38,8.266292963056985,6.85751406254539,17,0.7301218291075934,False
ce64e72026,44.5,b,depto,682.9,2799.3,4.0,4.0,0.84,0.84,6.52781170810405,7.937481833281052,1,0.9370615012384405,False
2579132023,57.4,d,depto,4813.8,2776.5,1.7,1.7,0.38,0.38,8.47944978650558,7.9293065215137855,26,0.833472938583555,False
ad06112025,57.5,e,depto,104.8,3103.0,1.7,1.7,0.38,0.38,4.661550519424199,8.04044688130311,13,0.13580849808541076,False
0752522018,91.2,d,casa_aislada,21104.1,3816.1,1.0,1.0,0.0,0.0,9.957269996419067,8.24724625098733,7,1.0,False
527d8e2021,30.1,d,depto,788.1,1724.1,1.9,1.9,0.47,0.47,6.67089305552699,7.453040298799698,25,1.0,False
03ba432026,53.0,d,depto,7361.3,2615.3,1.9,1.9,0.47,0.47,8.904127662904967,7.86951638490105,25,1.0,False
904d182024,29.0,d,depto,1532.9,1929.6,1.9,1.9,0.47,0.47,7.335568790754063,7.565586114414515,25,1.0,False
1129322023,129.6,d,casa_aislada,28922.8,4661.8,1.9,1.9,0.47,0.47,10.272420064598,8.447371405045677,18,0.2467167546853537,False
3d09c02019,50.5,d,depto,5855.5,2520.0,1.9,1.9,0.47,0.47,8.675307434509929,7.83241092718792,25,1.0,False
369dbc2023,52.2,g,depto,3767.8,3104.4,1.6,1.6,0.33,0.33,8.234511927385832,8.040897810547069,29,1.0,False
2136472026,86.3,d,casa_aislada,5233.7,3687.4,1.9,1.9,0.47,0.47,8.563064815072295,8.212948038664987,18,0.19857679021921532,False
cd123e2024,31.0,d,depto,1822.8,38682.5,1.9,1.9,0.47,0.47,7.508677515499565,10.563168431512914,25,0.24682320644987502,False
96b1912022,43.8,e,depto,1889.5,5077.3,1.0,1.0,0.0,0.0,7.544596623330987,8.53273183889688,-1,0.0,True
aef7052025,44.4,a,depto,0.0,2364.0,4.0,4.0,0.84,0.84,0.0,7.768533300926033,5,0.731873014487024,False
a7f30b2026,48.1,e,casa_aislada,10399.1,2707.4,1.7,1.7,0.38,0.38,9.249570700467851,7.90411333361149,14,0.6273495369380327,False
993db42023,66.8,d,depto,7599.4,3101.4,1.9,1.9,0.47,0.47,8.935956156468377,8.039931284488388,25,0.739728730250782,False
92a5752024,49.9,d,depto,1521.7,2496.4,1.9,1.9,0.47,0.47,7.328240353846687,7.8230054696810445,25,1.0,False
8563e32025,63.1,e,depto,6306.4,3323.7,1.7,1.7,0.38,0.38,8.749478826247639,8.109134723455474,13,0.7186226050516539,False
6706762021,48.0,d,depto,9422.1,2424.2,1.9,1.9,0.47,0.47,9.150919400481975,7.793669274197575,25,1.0,False
dc53342019,73.0,d,depto,291.4,0.0,1.9,1.9,0.47,0.47,5.678122727875623,0.0,12,0.5012207248824582,False
c4ce8b2021,47.9,d,depto,11086.3,2417.1,1.9,1.9,0.47,0.47,9.313555588123688,7.790737386812551,25,1.0,False
f3755a2023,46.8,g,depto,1427.7,3446.3,1.6,1.6,0.33,0.33,7.264520218871112,8.145346594931699,29,0.30348082871120213,False
d06be02026,49.9,g,depto,4329.5,2997.5,1.6,1.6,0.33,0.33,8.3734382877711,8.005867442608565,29,1.0,False
679e3b2022,29.5,e,depto,1090.5,4223.3,1.0,1.0,0.0,0.0,6.995308175989998,8.348608845591375,-1,0.0,True
2ba3d02024,64.7,d,depto,404.2,2386.4,1.9,1.9,0.47,0.47,6.004380772374528,7.777960186660938,25,0.28208702363295957,False
23000b2024,39.2,d,depto,7442.3,1620.1,1.9,1.9,0.47,0.47,8.915069577875727,7.390860210147528,25,0.4539725003825303,False
f7d3ce2019,47.2,d,depto,6996.3,2390.5,1.9,1.9,0.47,0.47,8.853279639344848,7.779676063120352,25,1.0,False
df61692026,114.6,d,casa_aislada,20127.2,4365.1,1.9,1.9,0.47,0.47,9.909877095857796,8.381625441107783,18,0.4288686807475242,False
7fe9122026,47.9,d,depto,2796.9,0.0,1.9,1.9,0.47,0.47,7.9366244147725915,0.0,12,1.0,False
422c1c2025,39.4,d,depto,129.6,1629.0,1.0,1.0,0.0,0.0,4.8721392168423305,7.396335293800808,6,0.4443304169222313,False
06b96a2018,45.2,d,casa_pareada,3257.5,2311.6,1.9,1.9,0.47,0.47,8.089022245772435,7.746127711694862,27,1.0,False
8356a12023,73.7,d,casa_pareada,13196.4,3321.5,1.7,1.7,0.38,0.38,9.487775119476414,8.1084727905874,-1,0.0,True
501fd72023,30.5,d,depto,121.6,0.0,1.9,1.9,0.47,0.47,4.808927023502111,0.0,12,1.0,False
c39fa32023,230.0,d,depto,6965.2,5265.0,1.0,1.0,0.0,0.0,8.84882516139522,8.569026340056254,6,0.14004487531996462,False
3997842023,49.4,d,depto,1136.1,2477.3,1.9,1.9,0.47,0.47,7.036236440630677,7.815328120236569,25,1.0,False
1d851a2023,91.7,f,casa_aislada,11598.1,4448.6,1.7,1.7,0.38,0.38,9.358682787877594,8.4005694834797,19,0.599386615771089,False
468f442018,42.7,g,casa_aislada,14375.9,2651.3,1.1,1.1,0.28,0.28,9.573378030844392,7.883182467079869,24,1.0,False
7a08372022,37.3,d,depto,4753.1,1554.6,1.9,1.9,0.47,0.47,8.466762682616872,7.349616602281592,25,0.7981061451379677,False
ff03b22021,51.2,d,depto,4485.6,2545.8,1.9,1.9,0.47,0.47,8.408850455579206,7.842592948142871,25,1.0,False
0360062021,30.1,d,depto,1498.0,1724.1,1.9,1.9,0.47,0.47,7.312553498102598,7.453040298799698,25,1.0,False
0375dc2021,66.8,d,casa_pareada,6693.2,3100.9,1.7,1.7,0.38,0.38,8.808996758827188,8.039770105950572,32,0.8157320271584056,False
a6c1822021,49.5,f,casa_aislada,19243.6,2882.5,1.7,1.7,0.38,0.38,9.864985780882462,7.966760113055467,19,1.0,False
c118862025,46.3,a,depto,13.4,2244.4,4.0,4.0,0.84,0.84,2.667228206581955,7.716638958024679,4,0.2432734236360591,False
9eda552023,66.0,d,depto,7083.8,3076.1,1.9,1.9,0.47,0.47,8.865706923074264,8.031742873981475,25,0.7599569265006707,False
5d12c32026,49.8,b,casa_aislada,4363.2,3061.9,3.0,3.0,0.6,0.6,8.381190175417029,8.027117458568844,8,0.9990811495480215,False
16800e2022,57.0,e,depto,5151.1,3083.3,1.7,1.7,0.38,0.38,8.547159677533708,8.034080006216783,13,1.0,False
553b672025,50.6,d,depto,1070.2,1988.1,1.9,1.9,0.47,0.47,6.9765347943769624,7.595437554111015,25,0.7521528659312245,False
a0e0812024,49.3,d,depto,2875.1,1948.7,1.9,1.9,0.47,0.47,7.96419048875106,7.575430793568413,25,0.8678089191132946,False
59a45e2026,52.4,d,depto,3696.5,2591.1,1.9,1.9,0.47,0.47,8.215412194584955,7.86022363697488,25,1.0,False
1fc6bd2021,48.4,d,depto,6572.1,2437.7,1.9,1.9,0.47,0.47,8.790740841901082,7.799220389420636,25,1.0,False
c215462023,47.4,d,depto,3657.4,2400.1,1.9,1.9,0.47,0.47,8.204781172343845,7.783682244666731,25,1.0,False
f860312022,55.3,d,depto,5395.7,2701.7,1.9,1.9,0.47,0.47,8.59354293463675,7.902006552325504,25,1.0,False
01b5702019,48.6,d,depto,11098.9,2445.2,3.0,3.0,0.6,0.6,9.314691378250835,7.802291079053263,10,0.31922916696461767,False
d8e87e2023,53.1,d,depto,5816.5,2618.7,1.9,1.9,0.47,0.47,8.668625895176447,7.870815086382286,25,1.0,False
3e549d2023,54.0,c,depto,907.6,2838.6,3.0,3.0,0.6,0.6,6.811904953325303,7.951418476165231,9,1.0,False
f382962026,53.7,d,depto,4230.5,2640.1,1.7,1.7,0.38,0.38,8.35031181911016,7.878950776025578,26,1.0,False
dfa1062020,69.0,f,casa_aislada,6362.8,3686.1,1.7,1.7,0.38,0.38,8.758380962188234,8.212595520188012,19,0.541658703331603,False
df52e32026,47.0,d,casa_pareada,2280.5,1909.4,1.7,1.7,0.38,0.38,7.732588400367457,7.555067923198283,-1,0.0,True
1515872025,53.1,c,casa_pareada,2528.6,2805.5,4.0,4.0,0.84,0.84,7.835816466455207,7.939693434382254,3,1.0,False
595c512021,72.2,a,depto,194.3,0.0,4.0,4.0,0.0,0.0,5.274536837882633,0.0,-1,0.0,True
cec2462021,70.8,d,casa_pareada,9988.7,2907.3,1.9,1.9,0.47,0.47,9.209309841161659,7.975323997018785,27,0.4487090955287661,False
4e5a912019,44.8,d,depto,4384.7,2005.2,1.9,1.9,0.47,0.47,8.38610452718568,7.603997664449385,25,0.9178680795801883,False
7602e32021,87.2,f,casa_aislada,23266.2,4310.2,1.7,1.7,0.38,0.38,10.054799922455738,8.368971566619287,19,0.5916623349238587,False
e4a81e2025,45.9,d,depto,3648.3,2339.5,1.9,1.9,0.47,0.47,8.202290647362325,7.758119860740125,25,1.0,False
f455882018,41.3,e,casa_pareada,4643.9,2398.1,1.7,1.7,0.38,0.38,8.4435251224909,7.782848946005954,11,0.27125628331476354,False
c6df912022,52.7,d,depto,2777.3,2408.4,1.9,1.9,0.47,0.47,7.929594508844333,7.787133032832752,25,1.0,False
00a7b42023,37.1,d,depto,1144.4,1769.6,1.9,1.9,0.47,0.47,7.043509199959757,7.479073751176949,25,0.821380421624,False
d2b4302022,79.4,d,casa_pareada,14259.0,3491.8,1.7,1.7,0.38,0.38,9.565213693968287,8.15845898579568,-1,0.0,True
624d332026,40.1,d,depto,523.4,1651.6,1.9,1.9,0.47,0.47,6.262254751889545,7.410105084267084,25,0.6652354561629674,False
9bdefa2021,46.1,d,casa_pareada,6546.7,2347.6,1.9,1.9,0.47,0.47,8.786869121925275,7.761574684930981,27,0.9404727793941206,False
434f372025,35.2,d,depto,2921.4,1883.1,1.9,1.9,0.47,0.47,7.980160475481073,7.541205532283955,25,0.7179819499335984,False
f100372025,48.6,d,casa_pareada,7025.4,2445.5,1.9,1.9,0.47,0.47,8.857429762602907,7.802413710729178,27,1.0,False
98c6922020,48.8,g,depto,3421.1,2947.9,1.6,1.6,0.33,0.33,8.138009676701962,7.989187498440394,29,0.7557099847237075,False
277b7d2022,65.9,d,depto,2099.7,10964.0,1.9,1.9,0.47,0.47,7.6500259015016345,9.302463660851988,25,0.22952850326846916,False
3ff6fd2024,63.1,d,casa_aislada,11493.6,2977.5,1.0,1.0,0.0,0.0,9.349632638853679,7.9991750970687425,7,1.0,False
7531a62024,57.8,e,depto,744.0,3114.3,1.7,1.7,0.38,0.38,6.61338421837956,8.044080734770414,13,0.3902365802477758,False
9a755a2023,43.0,c,depto,1995.5,1871.0,3.0,3.0,0.6,0.6,7.599150926503276,7.534762657037537,9,0.7547386768688769,False
d238de2022,35.3,d,depto,51.1,1140.3,1.9,1.9,0.47,0.47,3.9531649487593215,7.039923242559555,25,0.27575081947848684,False
415aa12023,54.0,f,casa_pareada,10682.3,3082.4,1.6,1.6,0.33,0.33,9.276437053551033,8.03378816322624,16,1.0,False
8576302025,88.4,c,depto,1870.5,0.0,3.0,3.0,0.6,0.6,7.534495527344483,0.0,9,0.045744880799574776,False
f3df522022,47.5,a,depto,937.6,2292.0,4.0,4.0,0.84,0.84,6.844389403360317,7.737616282857904,4,0.5577283190348997,False
914b622025,42.3,b,depto,1931.4,2688.5,3.0,3.0,0.6,0.6,7.566518032680252,7.897110581713298,8,1.0,False
e74ac92025,46.5,d,depto,4473.5,1859.8,1.9,1.9,0.47,0.47,8.406149892622913,7.5287617817644,25,0.8463727069351651,False
5fd7572022,55.4,a,depto,657.2,2577.9,4.0,4.0,0.84,0.84,6.4895088365092395,7.855118230410703,4,1.0,False
3f45ff2018,71.0,d,casa_aislada,15832.8,3238.2,1.0,1.0,0.0,0.0,9.669902174604493,8.083081664717952,7,1.0,False
07d7c12021,46.1,d,casa_pareada,4705.3,2347.6,1.9,1.9,0.47,0.47,8.456657315661754,7.761574684930981,27,1.0,False
6c79952023,114.0,d,depto,4132.2,4352.6,1.9,1.9,0.47,0.47,8.3268072043402,8.378758368028983,25,0.27388043471382,False
b42ee52020,38.7,b,casa_pareada,3837.7,2501.2,3.0,3.0,0.6,0.6,8.25288904659694,7.824925623883299,8,1.0,False
d0786a2021,42.0,d,casa_pareada,5835.0,2176.5,1.9,1.9,0.47,0.47,8.671800909642677,7.685932708726658,27,1.0,False
73f2532024,49.9,d,depto,7238.0,2496.4,1.9,1.9,0.47,0.47,8.88723835429314,7.8230054696810445,25,1.0,False
f482f72024,29.0,d,depto,1001.6,1257.9,1.9,1.9,0.47,0.47,6.910351904829403,7.137993602772213,25,1.0,False
07e5542021,45.2,d,casa_pareada,3568.9,2308.7,1.9,1.9,0.47,0.47,8.180292863176883,7.744872924952113,27,1.0,False
8f44f02022,32.4,e,depto,3899.8,1480.3,1.7,1.7,0.38,0.38,8.268936939286952,7.3006753595880065,13,0.20491731956938264,False
37ad592025,58.6,g,casa_aislada,11970.3,3384.5,1.6,1.6,0.33,0.33,9.390267397500386,8.1272568849257,23,0.7242810216431966,False
1d99cc2025,42.8,d,depto,2163.7,2209.1,1.9,1.9,0.47,0.47,7.68003706270581,7.700793042356878,25,1.0,False
8e0d302020,44.7,g,casa_aislada,16183.3,2747.9,1.1,1.1,0.28,0.28,9.691796915502271,7.918956110639277,24,1.0,False
8835a12024,40.5,d,depto,1499.6,1664.0,1.9,1.9,0.47,0.47,7.313620307111628,7.417580402414544,25,1.0,False
46dcc42021,45.1,d,casa_pareada,4297.2,2305.1,1.0,1.0,0.0,0.0,8.365951609391105,7.743313065023196,7,0.13190624023530576,False
286cbe2023,54.0,f,casa_pareada,10404.4,3082.4,1.6,1.6,0.33,0.33,9.250080181145043,8.03378816322624,16,1.0,False
1efa752024,38.7,c,casa_aislada,9253.9,2180.9,4.0,4.0,0.84,0.84,9.132908419978937,7.687951335828605,-1,0.0,True
984ba62024,29.5,d,depto,66.8,1274.7,1.9,1.9,0.47,0.47,4.216562194946349,7.151250326544244,25,0.355501138389904,False
1fd8442022,128.6,d,casa_aislada,14642.4,4643.9,1.9,1.9,0.47,0.47,9.591745000988825,8.4435251224909,18,0.21719835935526347,False
3c6b9b2024,57.8,e,depto,2563.2,3114.3,1.7,1.7,0.38,0.38,7.8494018181186,8.044080734770414,13,0.873257204338872,False
bef95f2024,52.2,d,depto,1394.1,40000.3,1.9,1.9,0.47,0.47,7.240721376274062,10.59666723256796,25,0.24682320644987502,False
0d32772024,31.2,d,depto,130.3,0.0,1.9,1.9,0.47,0.47,4.877484781308751,0.0,12,1.0,False
